Name,Frequency
Cameron,0.000309558
Crank,0.000309558
Briggs,0.000308676
Stout,0.000308676
Stjohn,0.000307794
Sage,0.000307794
Matt,0.000307794
Brayboy,0.000307794
Shepard,0.000306912
Snell,0.000306912
Barlow,0.00030603
Pike,0.00030603
Flynn,0.000305148
Kirby,0.000305148
Dalton,0.000305148
Glass,0.000305148
Riddle,0.000305148
Leach,0.000304266
Smart,0.000304266
Mclaughlin,0.000303384
Benjamin,0.000302502
Munoz,0.00030162
Bass,0.00030162
Rowland,0.00030162
Godwin,0.00030162
Yellowhorse,0.000300738
Daugherty,0.000299856
Deal,0.000299856
Whipple,0.000299856
Copeland,0.000298974
Victor,0.000298974
Bill,0.000298974
Emanuel,0.000298974
Roach,0.000298093
Fry,0.000298093
Frye,0.000298093
Christie,0.000298093
Mcgirt,0.000298093
Alexie,0.000298093
Velasquez,0.000297211
Nicholson,0.000296329
Raymond,0.000296329
Quinn,0.000295447
Lang,0.000295447
Prince,0.000295447
Walton,0.000294565
Lamb,0.000294565
Mark,0.000294565
Gallegos,0.000293683
Whitehorse,0.000292801
Skinner,0.000291919
Fasthorse,0.000291919
Lamere,0.000291037
Lupe,0.000291037
Hull,0.000290155
England,0.000290155
Larsen,0.000289273
Dubois,0.000289273
Clah,0.000289273
Santos,0.000288391
Decker,0.000288391
Mcclure,0.000287509
Upshaw,0.000287509
Espinoza,0.000286627
Baxter,0.000286627
Vance,0.000286627
Childers,0.000286627
Savage,0.000285746
Anthony,0.000284864
Beasley,0.000284864
Wilkie,0.000284864
Chino,0.000284864
Bowers,0.000283982
Washburn,0.000283982
Salt,0.000283982
Zephier,0.000283982
Pittman,0.0002831
Ramon,0.0002831
Peter,0.0002831
Weeks,0.000282218
Bean,0.000281336
Conner,0.000280454
Gregg,0.000280454
Hodges,0.000279572
Mcguire,0.000279572
Blackburn,0.000279572
Blackwell,0.00027869
Blanchard,0.00027869
Sargent,0.00027869
Langley,0.00027869
Person,0.00027869
Carrillo,0.000277808
Frederick,0.000277808
Pedro,0.000277808
Roberson,0.000276926
Mathews,0.000276926
Hodge,0.000276926
Pruitt,0.000276926
Gourneau,0.000276926
Hines,0.000276044
Seymour,0.000276044
Nadeau,0.000276044
Heath,0.000275162
Hobbs,0.000275162
Mathis,0.00027428
Golden,0.00027428
Winters,0.00027428
Browning,0.00027428
Harding,0.00027428
Spaulding,0.00027428
Dominguez,0.000273399
Bradford,0.000273399
Orr,0.000273399
Carney,0.000273399
Hadley,0.000272517
Hoskie,0.000271635
Sexton,0.000270753
Crosby,0.000270753
Felix,0.000270753
Meeks,0.000270753
Whitman,0.000270753
Fernandez,0.000269871
Estrada,0.000269871
Swanson,0.000269871
Guerra,0.000269871
Beard,0.000269871
Youngblood,0.000269871
Jimerson,0.000269871
Marsh,0.000268989
Falcon,0.000268989
Dan,0.000268989
Wilkinson,0.000268107
Vincent,0.000268107
Humphrey,0.000268107
Benton,0.000268107
Houston,0.000267225
Boyer,0.000267225
Kaye,0.000267225
Friday,0.000266343
Berryhill,0.000266343
Mayo,0.000265461
Lovato,0.000265461
Toya,0.000265461
Curry,0.000264579
Holloway,0.000264579
Lussier,0.000264579
Fulton,0.000263697
Weston,0.000263697
Vallo,0.000262815
Christian,0.000261933
Phelps,0.000261933
Toney,0.000261933
Naranjo,0.000261933
Parisien,0.000261933
Foote,0.000261051
Archuleta,0.000261051
Glenn,0.00026017
Cordova,0.00026017
Stark,0.000258406
Merrill,0.000257524
Augustine,0.000257524
Sells,0.000257524
Powless,0.000257524
Burch,0.000256642
Notah,0.000256642
Hogan,0.00025576
Whitehead,0.00025576
Hammer,0.00025576
Hosteen,0.00025576
Atcitty,0.00025576
Mccarty,0.000254878
Holden,0.000254878
Flowers,0.000253996
Gamble,0.000253996
Pierre,0.000253996
Combs,0.000253114
Hutchinson,0.000253114
Michael,0.000253114
Key,0.000253114
Bruner,0.000253114
Stclair,0.000253114
Tallman,0.000253114
Kemp,0.000252232
Blankenship,0.000252232
Hopper,0.000252232
Pritchett,0.000252232
Luther,0.000252232
Vargas,0.00025135
Wiggins,0.00025135
Fitch,0.00025135
Dubray,0.00025135
Bercier,0.00025135
Wilkerson,0.000250468
Bray,0.000250468
Paddock,0.000250468
Collier,0.000249586
Sawyer,0.000249586
Eaton,0.000249586
Conway,0.000248704
Mcconnell,0.000248704
Quintero,0.000248704
Chischilly,0.000248704
Rutherford,0.000247823
Rainwater,0.000247823
Isham,0.000247823
Wyatt,0.000246941
Wiley,0.000246941
Stephenson,0.000246941
Polk,0.000246941
Mcneill,0.000246941
Leon,0.000246059
Atkins,0.000246059
Dyer,0.000246059
Knox,0.000246059
Leslie,0.000246059
Lockwood,0.000246059
Ketcher,0.000246059
Blackbear,0.000246059
Contreras,0.000245177
Atkinson,0.000245177
Farley,0.000245177
Poncho,0.000245177
Hancock,0.000243413
Grimes,0.000243413
Hatch,0.000243413
Rich,0.000242531
English,0.000242531
Yellowman,0.000242531
Clayton,0.000241649
Randolph,0.000241649
Cooley,0.000241649
Robison,0.000241649
Becker,0.000240767
Avery,0.000240767
Fixico,0.000240767
Redbird,0.000240767
